Vote ID,File,Order of vote,Date,O'clock,Title,Title_Ro,Title_Fr,Title_German,Title_Polski,Procedure,Leg/Non-Leg/Bud,Type of Vote,Voting Rule,Rapporteur,Code,interinstitutional file number,Link,Committee responsabile,De,Subject,Subject_ro,Subject_fr,Subject_ger,Subject_pl,Final vote?,Am No.,Author,RCV,Vote,Yeas,No,Abs,is_main
237,14.0,1.0,17.12.2014,,"Draft amending budget No 7/2014: Floods in Serbia, Croatia and Bulgaria",,,,,,Bud,Motion for resolution,q,Deprez,A8-0072/2014,2014/0000/BUD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2014-0072&language=EN,Committee on Budgets,Budgets,single vote,,,,,1.0,,0,RCV,+,656,36,13,1.0
238,14.0,1.0,17.12.2014,,Draft amending budget No 8/2014: Surplus resulting from the implementation of the budget year 2013,,,,,,Bud,Motion for resolution,q,Deprez,A8-0079/2014,2014/2225/BUD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2014-0079&language=EN,Committee on Budgets,Budgets,single vote,,,,,1.0,,0,RCV,+,620,39,43,1.0
239,14.0,1.0,17.12.2014,,Union own resources – adjustment of Member States' national contributions,,,,,*,Leg,Draft legislative resolution,q,Deprez/Lewandowski,A8-0066/2014,2014/0332/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2014-0066&language=EN,Committee on Budgets,Budgets,single vote,,,,,1.0,,0,RCV,+,566,73,66,1.0
240,14.0,1.0,17.12.2014,,Mobilisation of the EU Solidarity Fund: Regions affected by disasters,,,,,,Bud,Motion for resolution,q,Mureşan,A8-0077/2014,2014/2038/BUD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2014-0077&language=EN,Committee on Budgets,Budgets,single vote,,,,,1.0,,0,RCV,+,669,32,6,1.0
241,14.0,1.0,17.12.2014,,Mobilisation of the Flexibility Instrument – financing of the Cypriot Structural Funds programmes,,,,,,Bud,Motion for resolution,q,Rubial,A8-0071/2014,2014/2039/BUD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2014-0071&language=EN,Committee on Budgets,Budgets,single vote,,,,,1.0,,0,RCV,+,587,105,17,1.0
257,14.0,1.0,17.12.2014,,Quality of petrol and diesel fuels,,,,,,Non,Motion for resolution,q,0,B8-0326/2014,2014/2931/RPS,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2014-0326&language=EN,"Committee on the Environment, Public Health and Food Safety ","Environment, Climate and Food Safety",vote: resolution,,,,,1.0,,0,RCV,-,337,325,48,1.0
258,14.0,1.0,17.12.2014,,Commission Delegated Regulation (EU) establishing a discard plan in the Baltic Sea,,,,,,Non,Motion for resolution,q,0,B8-0319/2014,2014/2912/DEA,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2014-0319&language=EN,0,Foreign Affairs,vote: resolution,,,,,1.0,,0,RCV,-,131,502,77,1.0
259,14.0,1.0,17.12.2014,,Taking-up and pursuit of the business of Insurance and Reinsurance (Solvency II),,,,,,Non,Motion for resolution,q,0,B8-0358/2014,2014/2893/DEA,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2014-0358&language=EN,0,Internal Market And Consumer Protection,vote: resolution,,,,,1.0,,0,RCV,-,189,512,7,1.0
260,14.0,1.0,17.12.2014,,Recognition of Palestine statehood,,,,,,Non,Joint motion for resolution,s,0,RC-B8-0277/2014,2014/2964/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P8-RC-2014-0277&language=EN,0,Foreign Affairs,vote: resolution,,,,,1.0,,0,RCV,+,498,88,111,1.0
277,15.0,8.0,18.12.2014,,Persecution of the democratic opposition in Venezuela,,,,,,Non,Joint motion for resolution,s,0,RC-B8-0375/2014,2014/2998/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P8-RC-2014-0375&language=EN,0,Foreign Affairs,vote: resolution,,,,,1.0,,0,RCV,+,476,109,49,1.0
278,15.0,1.0,18.12.2014,,Sudan: the case of Dr Amin Mekki Medani,,,,,,Non,Joint motion for resolution,s,0,RC-B8-0389/2014,2014/3000/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P8-RC-2014-0389&language=EN,0,Foreign Affairs,vote: resolution,,,,,1.0,,0,RCV,+,582,1,57,1.0
279,15.0,1.0,18.12.2014,,Applying a scheme of generalised tariff preferences,,,,,,Bud,Motion for resolution,q,0,B8-0348/2014,2014/2805/DEA,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2014-0348&language=EN,0,Budgets,vote: resolution,,,,,1.0,,0,RCV,-,313,285,40,1.0
280,15.0,1.0,18.12.2014,,Resolution financing agreements,,,,,,Non,Motion for resolution,s,Hökmark,B8-0381/2014,2014/2923/DEA,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2014-0381&language=EN,Committee on Economic and Monetary Affairs,Economic and Monetary Affairs,vote: resolution,,,,,1.0,,0,RCV,+,461,165,1,1.0
281,15.0,1.0,18.12.2014,,Conclusion of the Association agreement with Georgia,,,,,,Non,Motion for resolution,s,Mamikins,A8-0042/2014,2014/2816/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2014-0042&language=EN,Committee on Foreign Affairs,Foreign Affairs,vote: resolution,,,,,1.0,,0,RCV,+,491,84,63,1.0
282,15.0,1.0,18.12.2014,,Association Agreement with Georgia,,,,,***,Leg,Draft legislative resolution,s,Mamikins,A8-0041/2014,2014/0086/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2014-0041&language=EN,Committee on Foreign Affairs,Foreign Affairs,approbation,,,,,1.0,,0,RCV,+,490,76,57,1.0
283,16.0,1.0,13.01.2015,,Fisheries Partnership Agreement between the EU and São Tomé and Príncipe: fishing opportunities and financial contribution,,,,,***,Leg,Draft legislative resolution,s,João Ferreira,A8-0061/2014,2014/0115/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2014-0061&language=EN,Committee on Fisheries,Fisheries,approbation,,,,,1.0,,0,RCV,+,566,43,68,1.0
284,16.0,1.0,13.01.2015,,EU-Seychelles Agreement on access for fishing vessels to waters of Mayotte,,,,,***,Leg,Draft legislative resolution,s,Cadec,A8-0055/2014,2014/0079/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2014-0055&language=EN,Committee on Fisheries,Fisheries,approbation,,,,,1.0,,0,RCV,+,628,41,18,1.0
285,16.0,1.0,13.01.2015,,"Protocol to the Euro-Mediterranean Agreement between the EC and Tunisia, to take account of the accession of Bulgaria and Romania to the EU",,,,,***,Leg,Draft legislative resolution,s,Brok,A8-0049/2014,2009/0174/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2014-0049&language=EN,Committee on Foreign Affairs,Foreign Affairs,approbation,,,,,1.0,,0,RCV,+,568,55,65,1.0
287,16.0,1.0,13.01.2015,,Provisions for fishing in the GFCM (General Fisheries Commission for the Mediterranean) Agreement area,,,,,***I,Leg,Draft legislative resolution,s,Mato,A8-0057/2014,2014/0213/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2014-0057&language=EN,Committee on Fisheries,Fisheries,vote: legislative resolution,,,,,1.0,,0,RCV,+,583,91,15,1.0
294,17.0,7.0,15.01.2015,,Ombudsman's annual report 2013,,,,,,Non,Motion for resolution,s,Wałęsa,A8-0058/2014,2014/2159/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2014-0058&language=EN,Committee on Petitions,Petitions,vote: resolution,,,,,1.0,,0,RCV,+,572,21,82,1.0
317,17.0,1.0,15.01.2015,,Commission work programme 2015-Resolution by the Greens/EFA,,,,,,Non,Motion for resolution,s,0,B8-0007/2015,2014/2829/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2015-0007&language=EN,0,Constitutional Affairs,vote: resolution,,,,,1.0,,Greens/EFA,RCV,-,47,528,71,1.0
319,17.0,2.0,15.01.2015,,Commission work programme 2015-Resolution by the ALDE,,,,,,Non,Motion for resolution,s,0,B8-0034/2015,2014/2829/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2015-0034&language=EN,0,Constitutional Affairs,vote: resolution,,,,,1.0,,ALDE,RCV,-,55,576,17,1.0
326,17.0,7.0,15.01.2015,,Commission work programme 2015-Resolution by the S&D,,,,,,Non,Motion for resolution,s,0,B8-0035/2015,2014/2829/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2015-0035&language=EN,0,Constitutional Affairs,vote: resolution,,,,,1.0,,S&D,RCV,-,202,439,4,1.0
327,17.0,1.0,15.01.2015,,Commission work programme 2015-Resolution by the EFDD,,,,,,Non,Motion for resolution,s,0,B8-0038/2015,2014/2829/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2015-0038&language=EN,0,Constitutional Affairs,vote: resolution,,,,,1.0,,EFDD,RCV,-,36,547,50,1.0
329,18.0,1.0,11.02.2015,,Safeguard measures provided for in the Agreement with Iceland,,,,,***I,Leg,Draft legislative resolution,s,Duda,A8-0031/2014,2014/0160/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2014-0031&language=EN,Committee on Legal Affairs,Legal Affairs,single vote,,,,,1.0,,0,RCV,+,630,27,34,1.0
330,18.0,1.0,11.02.2015,,Measures concerning anti-dumping and anti-subsidy matters,,,,,***I,Leg,Draft legislative resolution,s,Duda,A8-0033/2014,2014/0163/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2014-0033&language=EN,Committee on Legal Affairs,Legal Affairs,single vote,,,,,1.0,,0,RCV,+,635,52,13,1.0
331,18.0,1.0,11.02.2015,,Combined effect of anti-dumping and anti-subsidy measures with safeguard measures,,,,,***I,Leg,Draft legislative resolution,s,Duda,A8-0032/2014,2014/0164/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2014-0032&language=EN,Committee on Legal Affairs,Legal Affairs,single vote,,,,,1.0,,0,RCV,+,636,51,13,1.0
332,18.0,1.0,11.02.2015,,Common rules for imports,,,,,***I,Leg,Draft legislative resolution,s,Duda,A8-0040/2014,2014/0166/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2014-0040&language=EN,Committee on Legal Affairs,Legal Affairs,single vote,,,,,1.0,,0,RCV,+,639,30,35,1.0
333,18.0,1.0,11.02.2015,,Common rules for exports,,,,,***I,Leg,Draft legislative resolution,s,Duda,A8-0035/2014,2014/0167/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2014-0035&language=EN,Committee on Legal Affairs,Legal Affairs,single vote,,,,,1.0,,0,RCV,+,636,28,36,1.0
334,18.0,1.0,11.02.2015,,Accession of Gabon to the 1980 Hague Convention on the Civil Aspects of International Child Abduction,,,,,*,Leg,Draft legislative resolution,s,Hautala,A8-0007/2015,2011/0441/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0007&language=EN,Committee on Legal Affairs,Legal Affairs,single vote,,,,,1.0,,0,RCV,+,657,47,2,1.0
335,18.0,1.0,11.02.2015,,Accession of Andorra to the 1980 Hague Convention on the Civil Aspects of International Child Abduction,,,,,*,Leg,Draft legislative resolution,s,Hautala,A8-0004/2015,2011/0443/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0004&language=EN,Committee on Legal Affairs,Legal Affairs,single vote,,,,,1.0,,0,RCV,+,660,46,2,1.0
336,18.0,1.0,11.02.2015,,Accession of the Seychelles to the 1980 Hague Convention on the Civil Aspects of International Child Abduction,,,,,*,Leg,Draft legislative resolution,s,Hautala,A8-0006/2015,2011/0444/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0006&language=EN,Committee on Legal Affairs,Legal Affairs,single vote,,,,,1.0,,0,RCV,+,655,46,2,1.0
337,18.0,1.0,11.02.2015,,Accession of Russia to the 1980 Hague Convention on the Civil Aspects of International Child Abduction,,,,,*,Leg,Draft legislative resolution,s,Hautala,A8-0008/2015,2011/0447/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0008&language=EN,Committee on Legal Affairs,Legal Affairs,single vote,,,,,1.0,,0,RCV,+,655,46,3,1.0
338,18.0,1.0,11.02.2015,,Accession of Albania to the 1980 Hague Convention on the Civil Aspects of International Child Abduction,,,,,*,Leg,Draft legislative resolution,s,Hautala,A8-0002/2015,2011/0448/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0002&language=EN,Committee on Legal Affairs,Legal Affairs,single vote,,,,,1.0,,0,RCV,+,655,43,6,1.0
339,18.0,1.0,11.02.2015,,Accession of Singapore to the 1980 Hague Convention on the Civil Aspects of International Child Abduction,,,,,*,Leg,Draft legislative resolution,s,Hautala,A8-0003/2015,2011/0450/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0003&language=EN,Committee on Legal Affairs,Legal Affairs,single vote,,,,,1.0,,0,RCV,+,659,41,8,1.0
340,18.0,1.0,11.02.2015,,Accession of Morocco to the 1980 Hague Convention on the Civil Aspects of International Child Abduction,,,,,*,Leg,Draft legislative resolution,s,Hautala,A8-0005/2015,2011/0451/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0005&language=EN,Committee on Legal Affairs,Legal Affairs,single vote,,,,,1.0,,0,RCV,+,654,42,9,1.0
341,18.0,1.0,11.02.2015,,Accession of Armenia to the 1980 Hague Convention on the Civil Aspects of International Child Abduction,,,,,*,Leg,Draft legislative resolution,s,Hautala,A8-0009/2015,2011/0452/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0009&language=EN,Committee on Legal Affairs,Legal Affairs,single vote,,,,,1.0,,0,RCV,+,653,39,9,1.0
342,18.0,1.0,11.02.2015,,Verification of credentials,,,,,,Non,Proposal for a decision,s,Svoboda,A8-0013/2015,2014/2165/REG,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0013&language=EN,Committee on Legal Affairs,Legal Affairs,single vote,,,,,1.0,,0,RCV,+,657,27,24,1.0
343,18.0,1.0,11.02.2015,,Cross-border exchange of information on road safety related traffic offences,,,,,***I,Leg,Draft legislative resolution,s,Ayala Sender,A8-0001/2015,2014/0218/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0001&language=EN,Committee on Transport and Tourism,Transport And Tourism,vote: legislative resolution,,,,,1.0,,0,RCV,+,640,61,6,1.0
344,18.0,1.0,11.02.2015,,Sustainable Fisheries Partnership Agreement between the EU and Senegal ,,,,,***,Leg,Draft legislative resolution,s,Nicolai,A8-0010/2015,2014/0238/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0010&language=EN,Committee on Fisheries,Fisheries,approbation,,,,,1.0,,0,RCV,+,587,103,13,1.0
349,18.0,5.0,11.02.2015,,US Senate report on the use of torture by the CIA,,,,,,Non,Joint motion for resolution,s,0,B8-0098/2015,2014/2997/RSP, http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0580&language=EN,0,Foreign Affairs,vote: resolution,,,,,1.0,,0,RCV,+,363,290,48,1.0
353,18.0,4.0,11.02.2015,,Anti-terrorism measures,,,,,,Non,Joint motion for resolution,s,0,RC-B8-0122/2015 ,2015/2530/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P8-RC-2015-0122&language=EN,0,Foreign Affairs,vote: resolution,,,,,1.0,,0,RCV,+,532,136,36,1.0
369,18.0,15.0,11.02.2015,,Country of origin labelling for meat in processed foods,,,,,,Non,Motion for resolution,s,0,B8-0097/2015,2014/2875/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2015-0097&language=EN,0,"Environment, Climate and Food Safety",vote: resolution,,,,,1.0,,0,RCV,+,460,204,33,1.0
372,18.0,3.0,11.02.2015,,The work of the ACP-EU Joint Parliamentary Assembly,,,,,,Non,Motion for resolution,s,Goerens,A8-0012/2015,2014/2154/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0012&language=EN,Committee on Development,Development,vote: resolution,,,,,1.0,,0,RCV,+,575,64,43,1.0
373,19.0,1.0,12.02.2015,,Saudi Arabia: the case of Raif Badawi,,,,,,Non,Joint motion for resolution,s,0,RC-B8-0143/2015,2015/2550/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P8-RC-2015-0143&language=EN,0,Foreign Affairs,vote: resolution,,,,,1.0,,0,RCV,+,460,153,29,1.0
374,19.0,1.0,12.02.2015,,Mass graves of the missing persons of Ashia at Ornithi village in the occupied part of Cyprus,,,,,,Non,Joint motion for resolution,s,0,RC-B8-0150/2015,2015/2551/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P8-RC-2015-0150&language=EN,0,Foreign Affairs,vote: resolution,,,,,1.0,,0,RCV,+,543,43,62,1.0
376,19.0,2.0,12.02.2015,,Setting up a special committee on tax rulings,,,,,,Non,Proposal for a decision,s,0,B8-0169/2015,2015/2566/RSO,http://www.europarl.europa.eu/sides/getDoc.do?type=AGENDA&reference=20150212&secondRef=SIT&language=EN,0,Constitutional Affairs,vote: decision,,,,,1.0,,0,RCV,+,612,19,23,1.0
380,20.0,1.0,10.03.2015,,Mobilisation of the European Globalisation Adjustment Fund - application EGF/2013/009 PL/Zachem,,,,,,Bud,Motion for resolution,q,Olbrycht,A8-0036/2015,2015/2016/BUD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0036&language=EN,Committee on Budgets,Budgets,single vote,,,,,1.0,,0,RCV,+,507,58,5,1.0
381,20.0,1.0,10.03.2015,,Mobilisation of the European Globalisation Adjustment Fund - application EGF/2014/014 DE/Aleo Solar,,,,,,Bud,Motion for resolution,q,Hoffmann,A8-0030/2015,2015/2018/BUD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0030&language=EN,Committee on Budgets,Budgets,single vote,,,,,1.0,,0,RCV,+,466,80,68,1.0
382,20.0,1.0,10.03.2015,,Mobilisation of the European Globalisation Adjustment Fund - application EGF/2013/007 BE/Hainaut Steel (Duferco-NLMK),,,,,,Bud,Motion for resolution,q,Plenković,A8-0031/2015,2015/2019/BUD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0031&language=EN,Committee on Budgets,Budgets,single vote,,,,,1.0,,0,RCV,+,534,77,12,1.0
383,20.0,1.0,10.03.2015,,Mobilisation of the European Globalisation Adjustment Fund - application EGF/2014/012 BE/ArcelorMittal,,,,,,Bud,Motion for resolution,q,Negrescu,A8-0035/2015,2015/2020/BUD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0035&language=EN,Committee on Budgets,Budgets,single vote,,,,,1.0,,0,RCV,+,559,74,5,1.0
384,20.0,1.0,10.03.2015,,Mobilisation of the European Globalisation Adjustment Fund - application EGF/2014/011 BE/Caterpillar,,,,,,Bud,Motion for resolution,q,Jäätteenmäki,A8-0033/2015,2015/2021/BUD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0033&language=EN,Committee on Budgets,Budgets,single vote,,,,,1.0,,0,RCV,+,551,76,16,1.0
385,20.0,1.0,10.03.2015,,European long-term investment funds,,,,,***I,Leg,Draft legislative resolution,s,Lamassoure,A8-0021/2015,2013/0214/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0021&language=EN,Committee on Economic and Monetary Affairs,Economic and Monetary Affairs,vote: legislative resolution,,,,,1.0,,0,RCV,+,546,93,28,1.0
386,20.0,1.0,10.03.2015,,Interchange fees for card-based payment transactions,,,,,***I,Leg,Draft legislative resolution,s,Bidegain,A8-0022/2015,2013/0265/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0022&language=EN,Committee on Economic and Monetary Affairs,Economic and Monetary Affairs,vote: legislative resolution,,,,,1.0,,0,RCV,+,621,26,29,1.0
387,20.0,1.0,10.03.2015,,Mobilisation of the European Globalisation Adjustment Fund - application EGF/2013/011 BE/Saint-Gobain Sekurit,,,,,,Bud,Motion for resolution,q,Ní Riada,A8-0034/2015,2015/2017/BUD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0034&language=EN,Committee on Budgets,Budgets,vote: resolution,,,,,1.0,,0,RCV,+,597,77,6,1.0
418,20.0,31.0,10.03.2015,,Progress on equality between women and men in the EU in 2013,,,,,,Non,Motion for resolution,s,Tarabella,A8-0015/2015,2014/2217/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0015&language=EN,Committee on Women’s Rights and Gender Equality,Women's Rights and Gender Equality,vote: resolution,,,,,1.0,,0,RCV,+,441,205,52,1.0
437,20.0,19.0,10.03.2015,,Annual report on EU competition policy,,,,,,Non,Motion for resolution,s,Messerschmidt,A8-0019/2015,2014/2158/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0019&language=EN,Committee on Economic and Monetary Affairs,Economic and Monetary Affairs,vote: resolution,,,,,1.0,,0,RCV,+,526,108,59,1.0
